Action Key,Process ID,Parent ID,Root Stage ID,Stage,Level #,Level Type,Action / Task,RACI Source ID,RACI Source Task,RACI Assignment Type,Responsible,Accountable,Consulted,Informed,Primary Swimlane,Gate,Recommended View,Status,Priority,AppSheet Show?,Original Row
6-3-1-1,6.3.1.1,6.3.1,6,CLOSE-OUT,4,Subtask,Review Incidentals,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,635
6-3-1-2,6.3.1.2,6.3.1,6,CLOSE-OUT,4,Subtask,Validate Number of Rooms,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,636
6-3-1-3,6.3.1.3,6.3.1,6,CLOSE-OUT,4,Subtask,Payroll Deduct Incidentals,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,637
6-3-1-4,6.3.1.4,6.3.1,6,CLOSE-OUT,4,Subtask,Teams Load for Accounting,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,638
6-3-1-5,6.3.1.5,6.3.1,6,CLOSE-OUT,4,Subtask,Code AMEX Monthly,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,639
6-3-2,6.3.2,6.3,6,CLOSE-OUT,3,Task,Conference Room(s),6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,640
6-3-2-1,6.3.2.1,6.3.2,6,CLOSE-OUT,4,Subtask,Validate In Processing Room Expenses,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,641
6-3-2-2,6.3.2.2,6.3.2,6,CLOSE-OUT,4,Subtask,Validate Command Post Expenses,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,642
6-3-3,6.3.3,6.3,6,CLOSE-OUT,3,Task,Hotel Commissions,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,643
6-3-3-1,6.3.3.1,6.3.3,6,CLOSE-OUT,4,Subtask,Breakdown by Room by Night,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,644
6-3-3-2,6.3.3.2,6.3.3,6,CLOSE-OUT,4,Subtask,Validate Commission Percentage,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,645
6-3-3-3,6.3.3.3,6.3.3,6,CLOSE-OUT,4,Subtask,Return to Hotel Rep,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,646
6-3-3-4,6.3.3.4,6.3.3,6,CLOSE-OUT,4,Subtask,Confirm Commission Payment,6.3,Hotel Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,647
6-4,6.4,6,6,CLOSE-OUT,2,Process,Rental Wrap Up,6.4,Rental Wrap Up,Direct,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,648
6-4-1,6.4.1,6.4,6,CLOSE-OUT,3,Task,Rental Folios,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,649
6-4-1-1,6.4.1.1,6.4.1,6,CLOSE-OUT,4,Subtask,Review Tolls,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,650
6-4-1-2,6.4.1.2,6.4.1,6,CLOSE-OUT,4,Subtask,Validate Number of Rentals,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,651
6-4-1-3,6.4.1.3,6.4.1,6,CLOSE-OUT,4,Subtask,Payroll Deduct Moving Violations,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,652
6-4-1-4,6.4.1.4,6.4.1,6,CLOSE-OUT,4,Subtask,Code Folio for Accounting,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,653
6-4-2,6.4.2,6.4,6,CLOSE-OUT,3,Task,Rental Damages,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,654
6-4-2-1,6.4.2.1,6.4.2,6,CLOSE-OUT,4,Subtask,Confirm All are reported,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,655
6-4-2-2,6.4.2.2,6.4.2,6,CLOSE-OUT,4,Subtask,Complete an Accident Analysis,6.4,Rental Wrap Up,Inherited,Travel,Operations Field,Admin Mgt,Operations Staffing/Accounting,Travel,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,656
6-5,6.5,6,6,CLOSE-OUT,2,Process,Coordinator Wrap Up,6.5,Coordinator Wrap Up,Direct,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,657
6-5-1,6.5.1,6.5,6,CLOSE-OUT,3,Task,Paperwork Validation,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,658
6-5-1-1,6.5.1.1,6.5.1,6,CLOSE-OUT,4,Subtask,I9 Paperwork,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,659
6-5-1-2,6.5.1.2,6.5.1,6,CLOSE-OUT,4,Subtask,Payroll Discrepancies,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,660
6-5-1-3,6.5.1.3,6.5.1,6,CLOSE-OUT,4,Subtask,Payroll Deductions,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,661
6-5-2,6.5.2,6.5,6,CLOSE-OUT,3,Task,Submit Field Expenses,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,662
6-5-2-1,6.5.2.1,6.5.2,6,CLOSE-OUT,4,Subtask,Fuel Expense Receipts,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,663
6-5-2-2,6.5.2.2,6.5.2,6,CLOSE-OUT,4,Subtask,Bus Receipt,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,664
6-5-2-3,6.5.2.3,6.5.2,6,CLOSE-OUT,4,Subtask,Equipment / Office Supply Receipts,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,665
6-5-2-4,6.5.2.4,6.5.2,6,CLOSE-OUT,4,Subtask,Meal Receipts,6.5,Coordinator Wrap Up,Inherited,Operations Field,VP of Ops,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,666
6-5-3,6.5.3,6.5,6,CLOSE-OUT,3,Task,Inventory Wrap Up,6.5.3,Inventory Wrap Up,Direct,Operations Field,Director of Operations Field,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,667
6-5-3-1,6.5.3.1,6.5.3,6,CLOSE-OUT,4,Subtask,Review for Damages,6.5.3,Inventory Wrap Up,Inherited,Operations Field,Director of Operations Field,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,668
6-5-3-2,6.5.3.2,6.5.3,6,CLOSE-OUT,4,Subtask,"Restock: Uniforms, Computers, Test Kits",6.5.3,Inventory Wrap Up,Inherited,Operations Field,Director of Operations Field,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,669
6-5-3-3,6.5.3.3,6.5.3,6,CLOSE-OUT,4,Subtask,Deductions,6.5.3,Inventory Wrap Up,Inherited,Operations Field,Director of Operations Field,Admin Mgt,Operations Staffing/Accounting,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,670
6-6,6.6,6,6,CLOSE-OUT,2,Process,Project Review,6.6,Project Review,Direct,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,671
6-6-1,6.6.1,6.6,6,CLOSE-OUT,3,Task,Client Review,6.6,Project Review,Inherited,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,672
6-6-2,6.6.2,6.6,6,CLOSE-OUT,3,Task,Transition back to sales,6.6,Project Review,Inherited,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,673
6-6-3,6.6.3,6.6,6,CLOSE-OUT,3,Task,Staffing Review,6.6,Project Review,Inherited,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,674
6-6-4,6.6.4,6.6,6,CLOSE-OUT,3,Task,Management Team Review,6.6,Project Review,Inherited,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,675
6-6-5,6.6.5,6.6,6,CLOSE-OUT,3,Task,Compliance Review,6.6,Project Review,Inherited,Project Mgt,Account Manager,Admin Mgt,CRO,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,676
6-7,6.7,6,6,CLOSE-OUT,2,Process,Close Accounts,6.7,Close Accounts,Direct,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,677
6-7-1,6.7.1,6.7,6,CLOSE-OUT,3,Task,Close Out Time Station,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,678
6-7-2,6.7.2,6.7,6,CLOSE-OUT,3,Task,Close Per Diem Doc,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,679
6-7-3,6.7.3,6.7,6,CLOSE-OUT,3,Task,Terminate HCM (Vensure),6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,680
6-7-4,6.7.4,6.7,6,CLOSE-OUT,3,Task,Close job in ATS,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,681
6-7-5,6.7.5,6.7,6,CLOSE-OUT,3,Task,Field Docs,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,682
6-7-6,6.7.6,6.7,6,CLOSE-OUT,3,Task,Recruiting Schedules,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,683
6-7-7,6.7.7,6.7,6,CLOSE-OUT,3,Task,PM Tool Project Complete,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,684
6-7-8,6.7.8,6.7,6,CLOSE-OUT,3,Task,Outbound Travel Doc,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,685
6-7-9,6.7.9,6.7,6,CLOSE-OUT,3,Task,Close Ads,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,686
6-7-10,6.7.10,6.7,6,CLOSE-OUT,3,Task,Remove client folder access,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,687
6-7-11,6.7.11,6.7,6,CLOSE-OUT,3,Task,Turn off Red/Green Light,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,688
6-7-12,6.7.12,6.7,6,CLOSE-OUT,3,Task,Terminated Employee: Remove Schedule Access,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,689
6-7-13,6.7.13,6.7,6,CLOSE-OUT,3,Task,Download End of Project lists,6.7,Close Accounts,Inherited,Admin Operations,Accounting,Project Mgt,CRO,Operations Field,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,690
6-8,6.8,6,6,CLOSE-OUT,2,Process,Sales Reengagement,6.8,Sales Reengagement,Direct,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,691
6-8-1,6.8.1,6.8,6,CLOSE-OUT,3,Task,Set up close out call with client,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,692
6-8-2,6.8.2,6.8,6,CLOSE-OUT,3,Task,Confirm: Contract Ratification Date,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,693
6-8-3,6.8.3,6.8,6,CLOSE-OUT,3,Task,Set up recurring touch points,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,694
6-8-4,6.8.4,6.8,6,CLOSE-OUT,3,Task,Schedule touch points in CRM,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,695
6-8-5,6.8.5,6.8,6,CLOSE-OUT,3,Task,CRM Project Complete,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,696
6-8-5-1,6.8.5.1,6.8.5,6,CLOSE-OUT,4,Subtask,CRM Update New Contract Dates,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,697
6-8-5-2,6.8.5.2,6.8.5,6,CLOSE-OUT,4,Subtask,CRM Reminder End of Contract Follow-up,6.8,Sales Reengagement,Inherited,Admin Mgt,Admin - Sales,CRO,CRO,Sales,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,698
6-9,6.9,6,6,CLOSE-OUT,2,Process,End of Project Metrics,6.9,End of Project Metrics,Direct,Project Mgt,President,CRO,All,Project Management,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,699
6-9-1,6.9.1,6.9,6,CLOSE-OUT,3,Task,Tally bonuses,6.9,End of Project Metrics,Inherited,Project Mgt,President,CRO,All,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,700
6-9-2,6.9.2,6.9,6,CLOSE-OUT,3,Task,Validate with Management,6.9,End of Project Metrics,Inherited,Project Mgt,President,CRO,All,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,701
6-9-3,6.9.3,6.9,6,CLOSE-OUT,3,Task,Deliver to Recruiter,6.9,End of Project Metrics,Inherited,Project Mgt,President,CRO,All,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,702
6-9-4,6.9.4,6.9,6,CLOSE-OUT,3,Task,Provide to Accounting,6.9,End of Project Metrics,Inherited,Project Mgt,President,CRO,All,Project Management,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,703
6-10,6.10,6,6,CLOSE-OUT,2,Process,Accounting,6.10,Accounting,Direct,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Process Record,Not Started,Normal,Yes,704
6-10-1,6.10.1,6.10,6,CLOSE-OUT,3,Task,Obtain final Expenses,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,705
6-10-2,6.10.2,6.10,6,CLOSE-OUT,3,Task,Prepare Client Invoices,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,706
6-10-3,6.10.3,6.10,6,CLOSE-OUT,3,Task,HC: Reconcile Deposits to Invoice,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,707
6-10-3-1,6.10.3.1,6.10.3,6,CLOSE-OUT,4,Subtask,HC: Reconcilliation Credit,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,708
6-10-3-1-1,6.10.3.1.1,6.10.3.1,6,CLOSE-OUT,5,Subtask,HC: Notify Client of Credit,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,709
6-10-3-1-2,6.10.3.1.2,6.10.3.1,6,CLOSE-OUT,5,Subtask,HC: Return Credit to Client,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,710
6-10-3-2,6.10.3.2,6.10.3,6,CLOSE-OUT,4,Subtask,HC: Reconcilliation Debt,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,711
6-10-3-2-1,6.10.3.2.1,6.10.3.2,6,CLOSE-OUT,5,Subtask,HC: Notify Sales of Debt,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,712
6-10-3-2-2,6.10.3.2.2,6.10.3.2,6,CLOSE-OUT,5,Subtask,HC: Sales Notify Client of Debt,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,713
6-10-3-2-3,6.10.3.2.3,6.10.3.2,6,CLOSE-OUT,5,Subtask,HC: Invoice Client outstanding needed,6.10,Accounting,Inherited,Controller,COS,CRO,All,Unmapped,Gate 6 - Closeout Approved,Checklist Item,Not Started,Normal,Yes,714
